EXAMIN_YM,RESPOND_CHARTR_SDIV_ID,RESPOND_CHARTR_SDIV_NM,RSPNS_RATE
202205,OC_AREA_GJ,거주지역_광주광역시,2.7
202205,OC_AREA_DJ,거주지역_대전광역시,3.0
202205,OC_AREA_US,거주지역_울산광역시,2.4
202205,OC_AREA_GG,거주지역_경기도,26.7
202205,OC_AREA_GW,거주지역_강원도,2.7
202205,OC_AREA_CHNB,거주지역_충청북도,2.9
202205,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.0
202205,OC_AREA_JLBK,거주지역_전라북도,3.1
202205,OC_AREA_JLNM,거주지역_전라남도,3.1
202205,OC_AREA_GYNB,거주지역_경상북도,4.8
202205,OC_AREA_GYNN,거주지역_경상남도,7.0
202205,OC_AREA_JJ,거주지역_제주특별자치도,1.3
202205,HSHLD_INCOME_300,300만원 미만,9.2
202205,HSHLD_INCOME_300_500,300이상500만원 미만,25.8
202205,HSHLD_INCOME_500_700,500이상700만원 미만,30.6
202205,HSHLD_INCOME_700,700만원 이상,34.5
202205,JOB_SE,자영업,6.5
202205,JOB_SL,판매/서비스직,4.2
202205,JOB_GMW,기능/숙련/일반작업직,5.1
202205,JOB_WC,사무/기술직,49.1
202205,JOB_BM,경영/관리/전문직,8.7
202205,JOB_HW,전업주부,8.8
202205,JOB_GS,대학/대학원생,5.3
202205,JOB_ETC,기타/무직,12.2
202205,MRST_UM,미혼,33.5
202205,MRST_NK,신혼기(자녀 없음),8.1
202205,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.5
202205,MRST_KD_MD,자녀 성장(막내 중고생),8.4
202205,MRST_KD_CL,자녀 성인(막내 대학),25.1
202205,MRST_KD_MR,자녀 독립(막내 결혼),5.4
202206,SEXDSTN_M,남성,52.6
202206,SEXDSTN_F,여성,47.4
202206,AGRDE_20,20대,17.3
202206,AGRDE_30,30대,18.8
202206,AGRDE_40,40대,23.5
202206,AGRDE_50,50대,22.1
202206,AGRDE_60,60대,18.2
202206,OC_AREA_SU,거주지역_서울특별시,20.2
202206,OC_AREA_BS,거주지역_부산광역시,6.3
202206,OC_AREA_DG,거주지역_대구광역시,4.8
202206,OC_AREA_IC,거주지역_인천광역시,5.9
202206,OC_AREA_GJ,거주지역_광주광역시,2.9
202206,OC_AREA_DJ,거주지역_대전광역시,3.1
202206,OC_AREA_US,거주지역_울산광역시,2.5
202206,OC_AREA_GG,거주지역_경기도,25.9
202206,OC_AREA_GW,거주지역_강원도,2.7
202206,OC_AREA_CHNB,거주지역_충청북도,3.0
202206,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.0
202206,OC_AREA_JLBK,거주지역_전라북도,4.0
202206,OC_AREA_JLNM,거주지역_전라남도,2.6
202206,OC_AREA_GYNB,거주지역_경상북도,4.7
202206,OC_AREA_GYNN,거주지역_경상남도,6.1
202206,OC_AREA_JJ,거주지역_제주특별자치도,1.3
202206,HSHLD_INCOME_300,300만원 미만,10.9
202206,HSHLD_INCOME_300_500,300이상500만원 미만,25.5
202206,HSHLD_INCOME_500_700,500이상700만원 미만,30.1
202206,HSHLD_INCOME_700,700만원 이상,33.6
202206,JOB_SE,자영업,7.6
202206,JOB_SL,판매/서비스직,3.7
202206,JOB_GMW,기능/숙련/일반작업직,4.6
202206,JOB_WC,사무/기술직,49.8
202206,JOB_BM,경영/관리/전문직,10.4
202206,JOB_HW,전업주부,8.9
202206,JOB_GS,대학/대학원생,4.1
202206,JOB_ETC,기타/무직,10.9
202206,MRST_UM,미혼,33.9
202206,MRST_NK,신혼기(자녀 없음),6.8
202206,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.4
202206,MRST_KD_MD,자녀 성장(막내 중고생),7.9
202206,MRST_KD_CL,자녀 성인(막내 대학),25.3
202206,MRST_KD_MR,자녀 독립(막내 결혼),5.7
202207,SEXDSTN_M,남성,52.0
202207,SEXDSTN_F,여성,48.0
202207,AGRDE_20,20대,18.1
202207,AGRDE_30,30대,19.8
202207,AGRDE_40,40대,21.3
202207,AGRDE_50,50대,23.2
202207,AGRDE_60,60대,17.6
202207,OC_AREA_SU,거주지역_서울특별시,19.1
202207,OC_AREA_BS,거주지역_부산광역시,6.1
202207,OC_AREA_DG,거주지역_대구광역시,5.3
202207,OC_AREA_IC,거주지역_인천광역시,6.1
202207,OC_AREA_GJ,거주지역_광주광역시,2.8
202207,OC_AREA_DJ,거주지역_대전광역시,3.0
202207,OC_AREA_US,거주지역_울산광역시,2.4
202207,OC_AREA_GG,거주지역_경기도,26.8
202207,OC_AREA_GW,거주지역_강원도,2.7
202207,OC_AREA_CHNB,거주지역_충청북도,3.2
202207,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.2
202207,OC_AREA_JLBK,거주지역_전라북도,3.2
202207,OC_AREA_JLNM,거주지역_전라남도,3.4
202207,OC_AREA_GYNB,거주지역_경상북도,4.8
202207,OC_AREA_GYNN,거주지역_경상남도,6.0
202207,OC_AREA_JJ,거주지역_제주특별자치도,0.9
202207,HSHLD_INCOME_300,300만원 미만,11.5
202207,HSHLD_INCOME_300_500,300이상500만원 미만,29.7
202207,HSHLD_INCOME_500_700,500이상700만원 미만,29.3
202207,HSHLD_INCOME_700,700만원 이상,29.5
202207,JOB_SE,자영업,8.3
202207,JOB_SL,판매/서비스직,4.8
202207,JOB_GMW,기능/숙련/일반작업직,6.3
202207,JOB_WC,사무/기술직,39.8
202207,JOB_BM,경영/관리/전문직,7.0
202207,JOB_HW,전업주부,12.0
202207,JOB_GS,대학/대학원생,6.8
202207,JOB_ETC,기타/무직,15.0
202207,MRST_UM,미혼,33.2
202207,MRST_NK,신혼기(자녀 없음),6.7
202207,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.0
202207,MRST_KD_MD,자녀 성장(막내 중고생),7.8
202207,MRST_KD_CL,자녀 성인(막내 대학),24.6
202207,MRST_KD_MR,자녀 독립(막내 결혼),8.7
202208,SEXDSTN_M,남성,50.6
202208,SEXDSTN_F,여성,49.4
202208,AGRDE_20,20대,18.1
202208,AGRDE_30,30대,19.3
202208,AGRDE_40,40대,22.7
202208,AGRDE_50,50대,21.8
202208,AGRDE_60,60대,18.1
202208,OC_AREA_SU,거주지역_서울특별시,18.2
202208,OC_AREA_BS,거주지역_부산광역시,6.6
202208,OC_AREA_DG,거주지역_대구광역시,4.8
202208,OC_AREA_IC,거주지역_인천광역시,5.9
202208,OC_AREA_GJ,거주지역_광주광역시,2.9
202208,OC_AREA_DJ,거주지역_대전광역시,3.0
202208,OC_AREA_US,거주지역_울산광역시,2.3
202208,OC_AREA_GG,거주지역_경기도,27.6
202208,OC_AREA_GW,거주지역_강원도,2.4
202208,OC_AREA_CHNB,거주지역_충청북도,3.2
202208,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.8
202208,OC_AREA_JLBK,거주지역_전라북도,3.1
202208,OC_AREA_JLNM,거주지역_전라남도,3.4
202208,OC_AREA_GYNB,거주지역_경상북도,4.9
202208,OC_AREA_GYNN,거주지역_경상남도,6.1
202208,OC_AREA_JJ,거주지역_제주특별자치도,1.0
202208,HSHLD_INCOME_300,300만원 미만,13.0
202208,HSHLD_INCOME_300_500,300이상500만원 미만,28.3
202208,HSHLD_INCOME_500_700,500이상700만원 미만,28.4
202208,HSHLD_INCOME_700,700만원 이상,30.3
202208,JOB_SE,자영업,7.8
202208,JOB_SL,판매/서비스직,6.2
202208,JOB_GMW,기능/숙련/일반작업직,7.9
202208,JOB_WC,사무/기술직,35.4
202208,JOB_BM,경영/관리/전문직,5.9
202208,JOB_HW,전업주부,14.7
202208,JOB_GS,대학/대학원생,6.5
202208,JOB_ETC,기타/무직,15.6
202208,MRST_UM,미혼,32.8
202208,MRST_NK,신혼기(자녀 없음),6.2
202208,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.4
202208,MRST_KD_MD,자녀 성장(막내 중고생),6.4
202208,MRST_KD_CL,자녀 성인(막내 대학),24.9
202208,MRST_KD_MR,자녀 독립(막내 결혼),9.3
202209,SEXDSTN_M,남성,48.4
202209,SEXDSTN_F,여성,51.6
202209,AGRDE_20,20대,18.1
202209,AGRDE_30,30대,18.9
202209,AGRDE_40,40대,22.9
202209,AGRDE_50,50대,22.6
202209,AGRDE_60,60대,17.6
202209,OC_AREA_SU,거주지역_서울특별시,20.1
202209,OC_AREA_BS,거주지역_부산광역시,6.8
202209,OC_AREA_DG,거주지역_대구광역시,4.9
202209,OC_AREA_IC,거주지역_인천광역시,5.6
202209,OC_AREA_GJ,거주지역_광주광역시,2.6
202209,OC_AREA_DJ,거주지역_대전광역시,2.7
202209,OC_AREA_US,거주지역_울산광역시,2.4
202209,OC_AREA_GG,거주지역_경기도,26.3
202209,OC_AREA_GW,거주지역_강원도,2.6
202209,OC_AREA_CHNB,거주지역_충청북도,2.9
202209,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),4.2
202209,OC_AREA_JLBK,거주지역_전라북도,3.4
202209,OC_AREA_JLNM,거주지역_전라남도,3.0
202209,OC_AREA_GYNB,거주지역_경상북도,4.7
202209,OC_AREA_GYNN,거주지역_경상남도,6.6
202209,OC_AREA_JJ,거주지역_제주특별자치도,1.1
202209,HSHLD_INCOME_300,300만원 미만,13.4
202209,HSHLD_INCOME_300_500,300이상500만원 미만,27.7
202209,HSHLD_INCOME_500_700,500이상700만원 미만,28.2
202209,HSHLD_INCOME_700,700만원 이상,30.6
202209,JOB_SE,자영업,7.5
202209,JOB_SL,판매/서비스직,6.9
202209,JOB_GMW,기능/숙련/일반작업직,7.1
202209,JOB_WC,사무/기술직,38.6
202209,JOB_BM,경영/관리/전문직,5.0
202209,JOB_HW,전업주부,14.4
202209,JOB_GS,대학/대학원생,6.3
202209,JOB_ETC,기타/무직,14.2
202209,MRST_UM,미혼,31.6
202209,MRST_NK,신혼기(자녀 없음),8.2
202209,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),19.6
202209,MRST_KD_MD,자녀 성장(막내 중고생),8.4
202209,MRST_KD_CL,자녀 성인(막내 대학),24.2
202209,MRST_KD_MR,자녀 독립(막내 결혼),8.0
202210,SEXDSTN_M,남성,50.4
202210,SEXDSTN_F,여성,49.6
202210,AGRDE_20,20대,16.7
202210,AGRDE_30,30대,19.4
202210,AGRDE_40,40대,23.6
202210,AGRDE_50,50대,22.0
202210,AGRDE_60,60대,18.3
202210,OC_AREA_SU,거주지역_서울특별시,19.7
202210,OC_AREA_BS,거주지역_부산광역시,6.0
202210,OC_AREA_DG,거주지역_대구광역시,4.9
202210,OC_AREA_IC,거주지역_인천광역시,5.5
202210,OC_AREA_GJ,거주지역_광주광역시,2.6
202210,OC_AREA_DJ,거주지역_대전광역시,2.8
202210,OC_AREA_US,거주지역_울산광역시,2.4
202210,OC_AREA_GG,거주지역_경기도,26.7
202210,OC_AREA_GW,거주지역_강원도,2.8
202210,OC_AREA_CHNB,거주지역_충청북도,3.2
202210,OC_AREA_CHNN_SJ,거주지역_충청남도(세종시 포함),5.0
202210,OC_AREA_JLBK,거주지역_전라북도,3.6
202210,OC_AREA_JLNM,거주지역_전라남도,2.8
202210,OC_AREA_GYNB,거주지역_경상북도,4.9
202210,OC_AREA_GYNN,거주지역_경상남도,6.1
202210,OC_AREA_JJ,거주지역_제주특별자치도,0.9
202210,HSHLD_INCOME_300,300만원 미만,12.7
202210,HSHLD_INCOME_300_500,300이상500만원 미만,30.2
202210,HSHLD_INCOME_500_700,500이상700만원 미만,27.7
202210,HSHLD_INCOME_700,700만원 이상,29.4
202210,JOB_SE,자영업,8.4
202210,JOB_SL,판매/서비스직,6.1
202210,JOB_GMW,기능/숙련/일반작업직,7.5
202210,JOB_WC,사무/기술직,36.8
202210,JOB_BM,경영/관리/전문직,6.9
202210,JOB_HW,전업주부,13.6
202210,JOB_GS,대학/대학원생,6.2
202210,JOB_ETC,기타/무직,14.6
202210,MRST_UM,미혼,33.0
202210,MRST_NK,신혼기(자녀 없음),5.6
202210,MRST_KD_EL,자녀 유아&성장(막내 입학전~초등생),20.2
202210,MRST_KD_MD,자녀 성장(막내 중고생),8.4
202210,MRST_KD_CL,자녀 성인(막내 대학),22.7
202210,MRST_KD_MR,자녀 독립(막내 결혼),10.1
202211,SEXDSTN_M,남성,49.6
202211,SEXDSTN_F,여성,50.4
202211,AGRDE_20,20대,17.2
202211,AGRDE_30,30대,18.1
202211,AGRDE_40,40대,22.9
202211,AGRDE_50,50대,23.4
202211,AGRDE_60,60대,18.3
202211,OC_AREA_SU,거주지역_서울특별시,18.7
202211,OC_AREA_BS,거주지역_부산광역시,5.9
