순위,관광지ID,관광지명,분류
43,1a4c87742e33ead5b9b3c40c459ac1a2,벽초지수목원,테마공원
44,750985c562e39bebf6af094dbfc0a121,파주삼릉,역사유적지
45,079875e322fb509084fdb838b8cb2ce2,오두산통일전망대,랜드마크관광
46,de19ce157c4210ec93d222a2823dd90f,서원밸리CC,육상레저스포츠
47,68a40fc5d3af9364317e6617c5ef97b6,교하중앙공원,도시공원
48,fcb65b55359c8d8003b516c29e5a11c1,금촌통일시장,시장
48,b0de765103f3118fa841434c2d281fe6,쇠꼴마을눈썰매장,육상레저스포츠
50,f78416774c6b489e23b5aa6b84c8fce4,파주이이유적,역사유적지
50,7cb02cfaa4a6b43d826fa840a7cbdeff,CGV파주문산,공연시설
52,bb4e1f5bdc3916fd604a1b3ffe5a8407,봉일천종합시장,시장
53,0dea30e8015f5327c36a53a5d783f2fa,새암공원,도시공원
54,e2ef2bf062004358fc41066d7e6b9918,마리호텔,호텔
55,9a1b61a4967c1ba371d13a2aaddb6e34,스마트KU골프파빌리온,육상레저스포츠
56,f7688e9e63207c3f02fa33de4729c77f,베스트밸리GC,육상레저스포츠
57,de535e267c10a7c88f2ed4283e8484da,검단사,종교성지
58,91d10c23191ef97428aee613b4f2e677,장산전망대,랜드마크관광
59,960a133e5e452ad72bc27a9701c308bd,메가박스파주금촌,공연시설
60,e7e183dedfbef97f99b152c3974a7072,노스팜CC,육상레저스포츠
61,2f985ecffc58b741fe3edd2283df7247,통일공원,도시공원
61,ea9af19872ea6f89502ae63c8b83367a,명필름아트센터,기타문화관광지
63,25b9b4eadea9543fef98c9ce4674583c,교하체육공원,도시공원
64,60914233f0d72e6200d9cae529a1c2fd,심학산둘레길,기타관광
65,4eb4db9a415a5637a8e0c2c55e6beb3a,파주가야랜드,웰니스관광
65,f03bafd5fafd113a5c6986db4306914d,황희정승묘,역사유적지
67,d80e1b8c379a799fdd353e52749a83a6,미즈호텔,모텔
68,e17cb97d3744ecd0cf941d9486fa4355,퍼스트가든자동차극장,공연시설
68,dad788ef9c9947faa07ed0ad145f7406,유로호텔,모텔
70,19ff23be9f3221eb635d6ee1b9716ce3,취영루만두박물관,전시시설
70,fad47b7f9ff375ff49586fc3c8acd775,파주파비뇽아울렛,쇼핑몰
72,8efefc6a37c8422479f73ea89dc4c47a,하마캠핑장,캠핑
72,6fa2aa22c0de9d24cf98fe0096ea5feb,호텔시에나,호텔
74,1e2e763c5f4343a048cbab40d87e3029,파주J퍼블릭GC,육상레저스포츠
75,3bffd5b411bdf8e13136ce4afd14ca1c,월롱시민공원,도시공원
76,a40543a1c0cbd25fe4a7080e8d143afe,초호쉼터,펜션/민박
77,5f4eb09e90278cec45c8d49b8fc5dc4e,타조마을,농/산/어촌체험
77,04a0154e9869db9bf645448404707719,파주리조트골프클럽PRGC,육상레저스포츠
79,5ba58956030aee3e1bff9b33349d5e30,힐즈호텔,호텔
80,13ec13a2c14c8c2d0bbd645c919d63f1,파주메이트호텔,호텔
80,c6022543141ce4b3d369b5d66a2fbf30,다온무인텔,모텔
82,fecd9849410ecc9e0090ee03c761347f,화석정,역사유적지
83,a4d02cd76ea178c7a642487b99448d46,임진각관광안내소,기타관광
83,691986151003cbae1ec71980aee1d276,돌산캠핑장,캠핑
85,ea8f2d65ba28d4e3ee2ca92213ab7681,화석정캠핑장,캠핑
86,b3555e607a73971a1b8ddf464835c745,힐링그라운드,기타관광
86,88552146fa09562d9c573d614ab96a66,운천역,교통시설
86,4550db001612984b8a9659c0623e1bec,광탄시장,시장
86,bbdf3611af57d346cc0908666450fb65,헤이리무장애노을숲길,기타레저스포츠
90,dd6c37e6334518b13ad67a25823b4d60,예술아 노올자,테마공원
90,30059f2366c55545d5e361c9c9ad11f3,금곡낚시터,수상레저스포츠
90,d24e5f4d09f3d98cbf2353816aa38fa2,웨스트힐호텔,호텔
93,da5659c6a6cae312cf98d95bdbc00af6,운정체육공원,도시공원
94,a5c32b2ab528e03aa9a61a1dacf4c3f6,선유시장,시장
95,f9ede4a268567247a072eccb383f8b78,파주임진각평화곤돌라,기타레저스포츠
95,f022dab8433222dbd177a364764e7207,호국전진사,종교성지
97,cf1b90851327f5d620419598829b3118,요나루키,펜션/민박
98,c7c1a483d07c360aee06dafe184b86c9,화수목호텔,호텔
99,45b3375e636d8bfeb1a33149c5e671dc,파주출판단지근린공원,도시공원
100,135750bbcc2887b60bebb5153b49cba5,금촌체육공원,도시공원
