순위,관광지ID,관광지명,분류
29,a41e67d5eda4148f550121b1a7d76792,구 적성버스공용터미널,교통시설
30,1ce722f6c6fefa534664cfabb2019f22,서서울CC,육상레저스포츠
31,ab877cfe858382acf39ee3115fe1053e,타이거CC,육상레저스포츠
32,3b8daccd597a508de28c1f45dd56fed1,아미가골프장,육상레저스포츠
33,d089f5135b655d8c0f39853d2cc2d0af,자유로자동차극장,공연시설
34,750985c562e39bebf6af094dbfc0a121,파주삼릉,역사유적지
35,c8a2d04e988792042ca48dfde9d1407f,오성골프클럽,육상레저스포츠
36,bbdf3611af57d346cc0908666450fb65,헤이리무장애노을숲길,기타레저스포츠
37,a6bfcfc8e188c6ba0b105f6eda96a6ca,파주놀이구름,테마공원
38,8695b2de3cc23c156b366608d9b89885,약천사,종교성지
39,25b9b4eadea9543fef98c9ce4674583c,교하체육공원,도시공원
39,bc78c14553ba3a0161e53727d724104e,메가박스파주운정,공연시설
41,382f4c95b87ee7b8a0ed07179b22f27f,금촌전통시장,시장
42,85a33edd9d7ef8c4b9e2b18e697b5390,동화힐링캠프,캠핑
43,f7688e9e63207c3f02fa33de4729c77f,베스트밸리GC,육상레저스포츠
44,c664700bd14e49b091436d84378c0391,케이힐스더테라스,호텔
45,7cb02cfaa4a6b43d826fa840a7cbdeff,CGV파주문산,공연시설
46,1e2e763c5f4343a048cbab40d87e3029,파주J퍼블릭GC,육상레저스포츠
46,e7e183dedfbef97f99b152c3974a7072,노스팜CC,육상레저스포츠
48,de19ce157c4210ec93d222a2823dd90f,서원밸리CC,육상레저스포츠
49,079875e322fb509084fdb838b8cb2ce2,오두산통일전망대,랜드마크관광
50,e2b7c908078f80d58777a8ffe2b4c1a9,메가박스파주출판도시,공연시설
50,04a0154e9869db9bf645448404707719,파주리조트골프클럽PRGC,육상레저스포츠
52,41e00ec5d68c9ee6425522aab554349d,문산자유시장,시장
53,68a40fc5d3af9364317e6617c5ef97b6,교하중앙공원,도시공원
54,c821a7f19ce56bc0a7cd7777a19835b1,파주팜랜드,기타관광
55,c6abb28f2eb2aff78336127606ad3bea,이채쇼핑몰,쇼핑몰
56,bb4e1f5bdc3916fd604a1b3ffe5a8407,봉일천종합시장,시장
57,1dbb14fa93954417628146ea816c62a5,소울원,테마공원
58,691986151003cbae1ec71980aee1d276,돌산캠핑장,캠핑
59,0f3d8c6ee51560fd404daedea8769c74,황포돛배나루터,기타관광
60,b3555e607a73971a1b8ddf464835c745,힐링그라운드,기타관광
60,0dea30e8015f5327c36a53a5d783f2fa,새암공원,도시공원
62,960a133e5e452ad72bc27a9701c308bd,메가박스파주금촌,공연시설
63,ea8f2d65ba28d4e3ee2ca92213ab7681,화석정캠핑장,캠핑
64,91d10c23191ef97428aee613b4f2e677,장산전망대,랜드마크관광
65,e3eb11d5fc8791b1c6a6efe4d62ae5ba,발랑저수지,자연경관(하천/해양)
66,fcb65b55359c8d8003b516c29e5a11c1,금촌통일시장,시장
66,3bffd5b411bdf8e13136ce4afd14ca1c,월롱시민공원,도시공원
68,fecd9849410ecc9e0090ee03c761347f,화석정,역사유적지
68,60914233f0d72e6200d9cae529a1c2fd,심학산둘레길,기타관광
70,2b098d70917d04227685a908e784293b,장릉,역사유적지
71,2f985ecffc58b741fe3edd2283df7247,통일공원,도시공원
71,45b3375e636d8bfeb1a33149c5e671dc,파주출판단지근린공원,도시공원
73,2c01b8ee1f8b05ae18dc276553868cc6,그랜드승마장,육상레저스포츠
74,dd6c37e6334518b13ad67a25823b4d60,예술아 노올자,테마공원
75,6410680407dae985a4da7fbc76d944fa,파주NFC,기타레저스포츠
76,fad47b7f9ff375ff49586fc3c8acd775,파주파비뇽아울렛,쇼핑몰
77,ea9af19872ea6f89502ae63c8b83367a,명필름아트센터,기타문화관광지
78,5f4eb09e90278cec45c8d49b8fc5dc4e,타조마을,농/산/어촌체험
79,6fa2aa22c0de9d24cf98fe0096ea5feb,호텔시에나,호텔
80,da5659c6a6cae312cf98d95bdbc00af6,운정체육공원,도시공원
81,135750bbcc2887b60bebb5153b49cba5,금촌체육공원,도시공원
81,a4d02cd76ea178c7a642487b99448d46,임진각관광안내소,기타관광
81,e8a59e615752b49be6eac5e5f6ed1154,파인빌골프클럽,육상레저스포츠
84,76ccdc041552cc998cd5d20ec5ae4335,따봉캠핑장,캠핑
85,0c6095f0d9f62f7b39aa1e14cd72a2ba,광탄낚시레저타운,수상레저스포츠
86,1aabc6f644c6f6a94ca0b88aceb07cfd,마장호수공원,도시공원
87,c0cbea7ec683a0cc76d04cf5991a9549,파평체육공원,도시공원
88,d2212331e2d97202f4f240eff9749f8a,교하스카이승마클럽,육상레저스포츠
89,a59e91fcc4ddff3b4af6bad00cbb88af,애룡호,자연경관(하천/해양)
90,4eb4db9a415a5637a8e0c2c55e6beb3a,파주가야랜드,웰니스관광
91,73f00efc1a4c9a714a0613ccef489267,느티나무그늘아래캠핑장,캠핑
92,dad788ef9c9947faa07ed0ad145f7406,유로호텔,모텔
93,33ef3f78240dadd22b84766d3f98ab43,골든힐호텔,호텔
94,8efefc6a37c8422479f73ea89dc4c47a,하마캠핑장,캠핑
95,f9ede4a268567247a072eccb383f8b78,파주임진각평화곤돌라,기타레저스포츠
95,de535e267c10a7c88f2ed4283e8484da,검단사,종교성지
97,e2ef2bf062004358fc41066d7e6b9918,마리호텔,호텔
98,fe2a6abc9485587720d108fc9413a466,적성면체육공원,도시공원
99,ad80a68c67a5d5f2942f5a0b5e2691c0,반구정,역사유적지
100,6a085bfa93c4c00144b4127262d985f7,임진강역,교통시설
